name,aa_A,aa_C,aa_D,aa_E,aa_F,aa_G,aa_H,aa_I,aa_K,aa_L,aa_M,aa_N,aa_P,aa_Q,aa_R,aa_S,aa_T,aa_V,aa_W,aa_Y,seq_len,isoelectric_point,molecular_weight,triplet_MYG,triplet_TYG,triplet_GYG,triplet_QYG,triplet_SYG,triplet_HYG,triplet_unknown,triplet_CYG,triplet_TWG,triplet_AYG,triplet_SHG,triplet_DYG,triplet_SWG,triplet_KYG,triplet_LYG,triplet_EYG,triplet_LFG,triplet_NYG,triplet_QWG,triplet_LLG,triplet_AWG,triplet_THG,triplet_FYG,triplet_GZG,triplet_QFG,triplet_RYG,triplet_GAG,triplet_NIG,triplet_LHG,triplet_MWG,triplet_SYA,oligo_m,oligo_d,oligo_t,oligo_wd,oligo_other,switch_b,switch_ps,switch_pa,switch_pc,switch_other
HriCFP,0.03731343283582089,0.0,0.05223880597014925,0.04477611940298507,0.029850746268656716,0.09701492537313433,0.04477611940298507,0.07462686567164178,0.17164179104477612,0.08208955223880597,0.022388059701492536,0.022388059701492536,0.04477611940298507,0.022388059701492536,0.11194029850746269,0.05970149253731343,0.03731343283582089,0.007462686567164179,0.007462686567164179,0.029850746268656716,134.0,10.779065513610842,15617.10269999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
rsFolder2,0.03347280334728033,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.04602510460251046,0.09205020920502092,0.04184100418410042,0.04602510460251046,0.08786610878661087,0.08786610878661087,0.02092050209205021,0.05439330543933055,0.04184100418410042,0.02510460251046025,0.03347280334728033,0.04602510460251046,0.07112970711297072,0.07531380753138076,0.0041841004184100415,0.04184100418410042,239.0,6.058945655822753,26896.059500000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SuperNova Green,0.05485232067510549,0.02531645569620253,0.08438818565400844,0.05063291139240506,0.07172995780590717,0.08438818565400844,0.05063291139240506,0.07172995780590717,0.0379746835443038,0.029535864978902954,0.0379746835443038,0.02531645569620253,0.06329113924050633,0.0379746835443038,0.046413502109704644,0.06329113924050633,0.08438818565400844,0.05907172995780591,0.008438818565400843,0.012658227848101266,237.0,5.363918495178221,26341.310699999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
amilFP597,0.0603448275862069,0.02586206896551724,0.0603448275862069,0.0603448275862069,0.05603448275862069,0.08620689655172414,0.04310344827586207,0.03879310344827586,0.07758620689655173,0.0603448275862069,0.03879310344827586,0.04310344827586207,0.05603448275862069,0.03017241379310345,0.034482758620689655,0.0603448275862069,0.05603448275862069,0.0603448275862069,0.017241379310344827,0.034482758620689655,232.0,6.546567344665529,26088.35720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GFPxm163,0.029411764705882353,0.012605042016806723,0.06722689075630252,0.07563025210084033,0.06302521008403361,0.1092436974789916,0.046218487394957986,0.06302521008403361,0.07563025210084033,0.07563025210084033,0.03361344537815126,0.0546218487394958,0.04201680672268908,0.025210084033613446,0.03361344537815126,0.029411764705882353,0.0546218487394958,0.058823529411764705,0.004201680672268907,0.046218487394957986,238.0,5.755198097229004,27046.37050000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
dTomato,0.029914529914529916,0.0,0.05555555555555555,0.09401709401709402,0.04700854700854701,0.10256410256410256,0.029914529914529916,0.038461538461538464,0.09829059829059829,0.07264957264957266,0.04700854700854701,0.017094017094017096,0.05555555555555555,0.03418803418803419,0.038461538461538464,0.042735042735042736,0.05555555555555555,0.0641025641025641,0.01282051282051282,0.0641025641025641,234.0,6.1936540603637695,26961.468700000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ECFP H148D,0.03765690376569038,0.008368200836820083,0.0794979079497908,0.06694560669456066,0.0502092050209205,0.09205020920502092,0.03347280334728033,0.05439330543933055,0.08368200836820083,0.08786610878661087,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.04184100418410042,0.07112970711297072,0.07112970711297072,0.008368200836820083,0.04184100418410042,239.0,5.369886589050293,26883.04890000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mc3,0.05555555555555555,0.01282051282051282,0.08547008547008547,0.05982905982905983,0.05555555555555555,0.08547008547008547,0.03418803418803419,0.05128205128205128,0.09829059829059829,0.05128205128205128,0.04700854700854701,0.029914529914529916,0.042735042735042736,0.021367521367521368,0.04700854700854701,0.021367521367521368,0.05982905982905983,0.0811965811965812,0.008547008547008548,0.05128205128205128,234.0,7.0879018783569325,26812.489000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mTurquoise2-1710,0.03347280334728033,0.008368200836820083,0.07112970711297072,0.06694560669456066,0.0502092050209205,0.10460251046025104,0.03765690376569038,0.04602510460251046,0.08786610878661087,0.08786610878661087,0.02092050209205021,0.04602510460251046,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.04602510460251046,0.06694560669456066,0.07531380753138076,0.008368200836820083,0.04184100418410042,239.0,5.847447776794433,26762.948300000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mKate2,0.05172413793103448,0.017241379310344827,0.04310344827586207,0.07758620689655173,0.04310344827586207,0.09913793103448276,0.03017241379310345,0.03879310344827586,0.08189655172413793,0.07758620689655173,0.03879310344827586,0.03879310344827586,0.04741379310344827,0.03017241379310345,0.04310344827586207,0.04310344827586207,0.08189655172413793,0.0603448275862069,0.008620689655172414,0.04741379310344827,232.0,7.677606391906739,26074.491700000013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
SCFP3A,0.03765690376569038,0.008368200836820083,0.0794979079497908,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.05439330543933055,0.08786610878661087,0.08786610878661087,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.03347280334728033,0.07112970711297072,0.07112970711297072,0.008368200836820083,0.04184100418410042,239.0,5.493454551696778,26894.11790000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ShadowY,0.04184100418410042,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.0502092050209205,0.08368200836820083,0.09205020920502092,0.029288702928870293,0.04602510460251046,0.04602510460251046,0.02510460251046025,0.02092050209205021,0.03765690376569038,0.058577405857740586,0.0794979079497908,0.008368200836820083,0.0502092050209205,239.0,5.364430046081543,26863.27060000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
RFP637,0.03896103896103896,0.017316017316017316,0.05194805194805195,0.0735930735930736,0.07792207792207792,0.10822510822510822,0.025974025974025976,0.021645021645021644,0.0735930735930736,0.06060606060606061,0.06060606060606061,0.03463203463203463,0.04329004329004329,0.030303030303030304,0.03896103896103896,0.05194805194805195,0.06926406926406926,0.0735930735930736,0.008658008658008658,0.03896103896103896,231.0,6.089240837097167,26085.5331,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mApple,0.05084745762711865,0.0,0.05508474576271186,0.1016949152542373,0.05084745762711865,0.09745762711864407,0.029661016949152543,0.059322033898305086,0.1016949152542373,0.05084745762711865,0.0423728813559322,0.029661016949152543,0.05084745762711865,0.029661016949152543,0.038135593220338986,0.05084745762711865,0.03389830508474576,0.0635593220338983,0.012711864406779662,0.05084745762711865,236.0,6.021772956848144,26958.36390000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mIFP,0.084375,0.025,0.040625,0.05625,0.028125,0.06875,0.0375,0.06875,0.0125,0.115625,0.028125,0.040625,0.06875,0.03125,0.08125,0.071875,0.05625,0.0625,0.003125,0.01875,320.0,6.860773277282715,35110.071600000054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Superfolder GFP,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.04201680672268908,0.046218487394957986,0.08403361344537816,0.08403361344537816,0.02100840336134454,0.0546218487394958,0.04201680672268908,0.029411764705882353,0.03361344537815126,0.04201680672268908,0.07563025210084033,0.07563025210084033,0.004201680672268907,0.037815126050420166,238.0,5.9242372512817365,26780.886000000017,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
"pHluorin, ratiometric",0.037815126050420166,0.008403361344537815,0.07983193277310924,0.06722689075630252,0.0546218487394958,0.09663865546218488,0.05042016806722689,0.046218487394957986,0.07983193277310924,0.08403361344537816,0.025210084033613446,0.046218487394957986,0.04201680672268908,0.03361344537815126,0.025210084033613446,0.03361344537815126,0.06722689075630252,0.07142857142857142,0.004201680672268907,0.046218487394957986,238.0,5.601789665222167,26886.98430000001,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
mStayGold2,0.02575107296137339,0.012875536480686695,0.05150214592274678,0.0815450643776824,0.04291845493562232,0.09012875536480687,0.055793991416309016,0.04291845493562232,0.07725321888412018,0.060085836909871244,0.02575107296137339,0.03862660944206009,0.05150214592274678,0.04291845493562232,0.02145922746781116,0.06866952789699571,0.0815450643776824,0.060085836909871244,0.012875536480686695,0.055793991416309016,233.0,5.889849662780762,26487.26470000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
htFuncLib_sf:mid.12,0.0321285140562249,0.008032128514056224,0.07228915662650602,0.0642570281124498,0.04417670682730924,0.09236947791164658,0.05622489959839357,0.04819277108433735,0.08032128514056225,0.08433734939759036,0.024096385542168676,0.05220883534136546,0.040160642570281124,0.028112449799196786,0.0321285140562249,0.04819277108433735,0.06827309236947791,0.08433734939759036,0.004016064257028112,0.03614457831325301,249.0,6.147102928161621,27967.275600000026,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mK-GO,0.05045871559633028,0.009174311926605505,0.045871559633027525,0.0963302752293578,0.05504587155963303,0.10550458715596331,0.045871559633027525,0.04128440366972477,0.06422018348623854,0.05045871559633028,0.045871559633027525,0.027522935779816515,0.05045871559633028,0.022935779816513763,0.03669724770642202,0.06422018348623854,0.06422018348623854,0.06880733944954129,0.009174311926605505,0.045871559633027525,218.0,5.563593864440917,24456.276700000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
miRFP670v1,0.07936507936507936,0.02857142857142857,0.04126984126984127,0.06031746031746032,0.031746031746031744,0.08571428571428572,0.044444444444444446,0.047619047619047616,0.012698412698412698,0.12698412698412698,0.025396825396825397,0.015873015873015872,0.06349206349206349,0.031746031746031744,0.07936507936507936,0.07301587301587302,0.04126984126984127,0.08253968253968254,0.0031746031746031746,0.025396825396825397,315.0,6.528663063049316,34475.431200000006,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
StayRose,0.03225806451612903,0.02304147465437788,0.05069124423963134,0.06912442396313365,0.041474654377880185,0.08755760368663594,0.06451612903225806,0.03686635944700461,0.08294930875576037,0.059907834101382486,0.027649769585253458,0.04608294930875576,0.059907834101382486,0.04608294930875576,0.018433179723502304,0.06912442396313365,0.06912442396313365,0.05069124423963134,0.013824884792626729,0.04608294930875576,217.0,6.380142784118653,24517.179600000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
meffCFP,0.04310344827586207,0.03017241379310345,0.0603448275862069,0.05603448275862069,0.06896551724137931,0.09051724137931035,0.03879310344827586,0.034482758620689655,0.10775862068965517,0.0603448275862069,0.03879310344827586,0.034482758620689655,0.05603448275862069,0.02586206896551724,0.021551724137931036,0.07327586206896551,0.06896551724137931,0.04741379310344827,0.008620689655172414,0.034482758620689655,232.0,8.368528175354008,25993.39570000001,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
mRtms5,0.04072398190045249,0.02262443438914027,0.04072398190045249,0.06334841628959276,0.049773755656108594,0.09954751131221719,0.027149321266968326,0.04072398190045249,0.08144796380090498,0.04524886877828054,0.03619909502262444,0.04524886877828054,0.06787330316742081,0.04072398190045249,0.03619909502262444,0.049773755656108594,0.06787330316742081,0.07239819004524888,0.013574660633484163,0.058823529411764705,221.0,8.475610160827639,24961.142000000014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
sg50,0.04184100418410042,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09205020920502092,0.04602510460251046,0.0502092050209205,0.08368200836820083,0.08368200836820083,0.02510460251046025,0.05439330543933055,0.04184100418410042,0.029288702928870293,0.029288702928870293,0.04602510460251046,0.06276150627615062,0.06694560669456066,0.0041841004184100415,0.04184100418410042,239.0,5.86751194000244,26897.025800000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
ptilGFP,0.04201680672268908,0.004201680672268907,0.04201680672268908,0.07983193277310924,0.07983193277310924,0.09663865546218488,0.03361344537815126,0.0546218487394958,0.06302521008403361,0.06302521008403361,0.03361344537815126,0.0546218487394958,0.037815126050420166,0.029411764705882353,0.037815126050420166,0.06302521008403361,0.037815126050420166,0.08823529411764706,0.004201680672268907,0.0546218487394958,238.0,5.913210487365721,27047.392400000004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
mRhubarb719,0.12025316455696203,0.015822784810126583,0.056962025316455694,0.06329113924050633,0.03481012658227848,0.06962025316455696,0.03481012658227848,0.08227848101265822,0.00949367088607595,0.0949367088607595,0.02531645569620253,0.022151898734177215,0.06645569620253164,0.03164556962025317,0.07911392405063292,0.05379746835443038,0.04746835443037975,0.06645569620253164,0.006329113924050633,0.0189873417721519,316.0,5.56484432220459,34496.18090000002,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tdKatushka2,0.04329004329004329,0.017316017316017316,0.03463203463203463,0.0735930735930736,0.05627705627705628,0.09956709956709957,0.04329004329004329,0.04329004329004329,0.09090909090909091,0.06926406926406926,0.047619047619047616,0.047619047619047616,0.04329004329004329,0.03463203463203463,0.025974025974025976,0.05194805194805195,0.07792207792207792,0.047619047619047616,0.008658008658008658,0.04329004329004329,231.0,8.235981178283694,26078.52630000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
TagYFP,0.03347280334728033,0.012552301255230125,0.07112970711297072,0.07531380753138076,0.04602510460251046,0.100418410041841,0.04602510460251046,0.05439330543933055,0.07531380753138076,0.08368200836820083,0.02510460251046025,0.0502092050209205,0.04184100418410042,0.02510460251046025,0.03765690376569038,0.04184100418410042,0.058577405857740586,0.07112970711297072,0.0041841004184100415,0.04602510460251046,239.0,5.757471656799316,26969.157900000024,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
VFP,0.044444444444444446,0.017777777777777778,0.07555555555555556,0.05333333333333334,0.044444444444444446,0.08888888888888889,0.02666666666666667,0.057777777777777775,0.08888888888888889,0.057777777777777775,0.04,0.04,0.04888888888888889,0.02666666666666667,0.044444444444444446,0.057777777777777775,0.04888888888888889,0.06666666666666667,0.008888888888888889,0.06222222222222222,225.0,7.648391151428222,25582.90730000002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Superfolder YFP,0.03361344537815126,0.008403361344537815,0.07563025210084033,0.06722689075630252,0.05042016806722689,0.09243697478991597,0.04201680672268908,0.046218487394957986,0.08403361344537816,0.08403361344537816,0.02100840336134454,0.0546218487394958,0.04201680672268908,0.029411764705882353,0.03361344537815126,0.04201680672268908,0.07142857142857142,0.07563025210084033,0.004201680672268907,0.04201680672268908,238.0,5.9242372512817365,26842.955300000016,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
mEos4b-L93M,0.05726872246696035,0.00881057268722467,0.07488986784140969,0.06167400881057269,0.05726872246696035,0.09251101321585903,0.039647577092511016,0.04405286343612335,0.0881057268722467,0.05726872246696035,0.039647577092511016,0.05286343612334802,0.048458149779735685,0.01762114537444934,0.048458149779735685,0.030837004405286344,0.05726872246696035,0.06167400881057269,0.00881057268722467,0.05286343612334802,227.0,7.127348136901856,25915.102700000018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FusionRed-MQV,0.05603448275862069,0.01293103448275862,0.04741379310344827,0.08189655172413793,0.04310344827586207,0.11637931034482758,0.02586206896551724,0.034482758620689655,0.06896551724137931,0.0603448275862069,0.04310344827586207,0.03879310344827586,0.05603448275862069,0.03017241379310345,0.034482758620689655,0.03879310344827586,0.08620689655172414,0.07327586206896551,0.008620689655172414,0.04310344827586207,232.0,5.562798118591308,25588.690499999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
td5StayGold,0.030927835051546393,0.020618556701030927,0.049484536082474224,0.07422680412371134,0.041237113402061855,0.09896907216494845,0.061855670103092786,0.03505154639175258,0.07422680412371134,0.0577319587628866,0.024742268041237112,0.04536082474226804,0.0577319587628866,0.041237113402061855,0.016494845360824743,0.07835051546391752,0.07216494845360824,0.05979381443298969,0.01443298969072165,0.04536082474226804,485.0,5.9903978347778315,54259.78360000004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Aquamarine,0.03765690376569038,0.008368200836820083,0.07531380753138076,0.06694560669456066,0.0502092050209205,0.09623430962343096,0.03347280334728033,0.05439330543933055,0.08368200836820083,0.08786610878661087,0.02092050209205021,0.0502092050209205,0.04184100418410042,0.03347280334728033,0.02510460251046025,0.04602510460251046,0.06694560669456066,0.07112970711297072,0.008368200836820083,0.04184100418410042,239.0,5.488964271545409,26810.986200000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
IrisFP-M159A,0.05752212389380531,0.01327433628318584,0.0752212389380531,0.061946902654867256,0.05309734513274336,0.09292035398230089,0.048672566371681415,0.048672566371681415,0.084070796460177,0.06637168141592921,0.030973451327433628,0.048672566371681415,0.048672566371681415,0.017699115044247787,0.04424778761061947,0.03982300884955752,0.05309734513274336,0.05752212389380531,0.008849557522123894,0.048672566371681415,226.0,6.593118476867676,25634.717100000023,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
